id,id_client,id_service,service,frequence,nbr_article,date_rdv,heure_rdv,prix_total,statut
894,151,5,Nettoyage matelas,Ponctuelle,4,2025-07-26,18:00,180.0,Réalisé
895,421,3,Nettoyage canapé,Ponctuelle,2,2025-07-29,14:00,98.0,Réalisé
896,79,2,Nettoyage vitres,Mensuelle,4,2025-07-29,08:00,100.0,Réalisé
897,274,1,Nettoyage voiture,Ponctuelle,1,2025-07-29,18:00,39.0,Réalisé
898,489,5,Nettoyage matelas,Ponctuelle,3,2025-07-29,11:00,135.0,Réalisé
899,104,5,Nettoyage matelas,Ponctuelle,4,2025-07-29,13:00,180.0,Réalisé
900,106,2,Nettoyage vitres,Ponctuelle,1,2025-07-30,11:00,25.0,Réalisé
901,260,3,Nettoyage canapé,Trimestrielle,1,2025-07-30,13:00,49.0,Annulé
902,62,4,Nettoyage tapis,Mensuelle,1,2025-07-30,08:00,29.0,Annulé
903,213,4,Nettoyage tapis,Trimestrielle,1,2025-07-30,10:00,29.0,Réalisé
904,182,4,Nettoyage tapis,Mensuelle,1,2025-07-31,09:00,29.0,Réalisé
905,334,2,Nettoyage vitres,Trimestrielle,1,2025-07-31,16:00,25.0,Réalisé
906,200,5,Nettoyage matelas,Ponctuelle,1,2025-07-31,13:00,45.0,Réalisé
907,460,1,Nettoyage voiture,Mensuelle,5,2025-07-31,15:00,195.0,Réalisé
908,66,1,Nettoyage voiture,Ponctuelle,1,2025-07-31,12:00,39.0,Réalisé
909,415,1,Nettoyage voiture,Ponctuelle,2,2025-08-01,08:00,78.0,Réalisé
910,84,1,Nettoyage voiture,Ponctuelle,3,2025-08-01,19:00,117.0,Réalisé
911,431,1,Nettoyage voiture,Ponctuelle,1,2025-08-01,17:00,39.0,Réalisé
912,456,2,Nettoyage vitres,Ponctuelle,3,2025-08-01,11:00,75.0,Réalisé
913,34,1,Nettoyage voiture,Ponctuelle,4,2025-08-02,20:00,156.0,Réalisé
914,275,3,Nettoyage canapé,Mensuelle,5,2025-08-02,11:00,245.0,Réalisé
915,244,5,Nettoyage matelas,Ponctuelle,3,2025-08-02,15:00,135.0,Réalisé
916,188,5,Nettoyage matelas,Ponctuelle,1,2025-08-02,09:00,45.0,Annulé
917,426,3,Nettoyage canapé,Ponctuelle,1,2025-08-02,18:00,49.0,Réalisé
918,364,1,Nettoyage voiture,Ponctuelle,2,2025-08-05,10:00,78.0,Annulé
919,453,3,Nettoyage canapé,Ponctuelle,2,2025-08-05,19:00,98.0,Réalisé
920,75,5,Nettoyage matelas,Ponctuelle,1,2025-08-05,11:00,45.0,Réalisé
921,177,2,Nettoyage vitres,Ponctuelle,2,2025-08-06,08:00,50.0,Réalisé
922,110,5,Nettoyage matelas,Ponctuelle,5,2025-08-06,14:00,225.0,Réalisé
923,336,1,Nettoyage voiture,Mensuelle,1,2025-08-06,19:00,39.0,Réalisé
924,131,5,Nettoyage matelas,Trimestrielle,1,2025-08-06,11:00,45.0,Réalisé
925,62,1,Nettoyage voiture,Mensuelle,5,2025-08-07,15:00,195.0,Réalisé
926,224,1,Nettoyage voiture,Ponctuelle,3,2025-08-07,18:00,117.0,Réalisé
927,94,5,Nettoyage matelas,Trimestrielle,5,2025-08-07,09:00,225.0,Réalisé
928,431,5,Nettoyage matelas,Ponctuelle,5,2025-08-07,13:00,225.0,Réalisé
929,86,3,Nettoyage canapé,Trimestrielle,2,2025-08-08,08:00,98.0,Réalisé
930,244,2,Nettoyage vitres,Ponctuelle,2,2025-08-09,19:00,50.0,Réalisé
931,129,1,Nettoyage voiture,Ponctuelle,4,2025-08-09,18:00,156.0,Réalisé
932,305,3,Nettoyage canapé,Mensuelle,1,2025-08-09,12:00,49.0,Annulé
933,422,1,Nettoyage voiture,Ponctuelle,1,2025-08-09,11:00,39.0,Réalisé
934,64,5,Nettoyage matelas,Trimestrielle,1,2025-08-12,11:00,45.0,Réalisé
935,73,3,Nettoyage canapé,Ponctuelle,2,2025-08-12,14:00,98.0,Réalisé
936,160,4,Nettoyage tapis,Ponctuelle,1,2025-08-12,10:00,29.0,Réalisé
937,449,5,Nettoyage matelas,Mensuelle,3,2025-08-13,11:00,135.0,Réalisé
938,58,5,Nettoyage matelas,Trimestrielle,1,2025-08-13,18:00,45.0,Réalisé
939,444,2,Nettoyage vitres,Mensuelle,1,2025-08-13,15:00,25.0,Réalisé
940,413,5,Nettoyage matelas,Ponctuelle,1,2025-08-15,14:00,45.0,Réalisé
941,137,3,Nettoyage canapé,Ponctuelle,1,2025-08-15,08:00,49.0,Réalisé
942,429,4,Nettoyage tapis,Ponctuelle,2,2025-08-15,09:00,58.0,Réalisé
943,22,3,Nettoyage canapé,Ponctuelle,3,2025-08-15,12:00,147.0,Réalisé
944,295,3,Nettoyage canapé,Trimestrielle,3,2025-08-15,16:00,147.0,Réalisé
945,374,1,Nettoyage voiture,Mensuelle,4,2025-08-19,16:00,156.0,Réalisé
946,181,5,Nettoyage matelas,Mensuelle,1,2025-08-19,08:00,45.0,Annulé
947,235,1,Nettoyage voiture,Ponctuelle,1,2025-08-19,14:00,39.0,Réalisé
948,286,3,Nettoyage canapé,Ponctuelle,3,2025-08-19,17:00,147.0,Réalisé
949,117,3,Nettoyage canapé,Mensuelle,2,2025-08-20,16:00,98.0,Réalisé
950,387,2,Nettoyage vitres,Trimestrielle,3,2025-08-21,09:00,75.0,Réalisé
951,47,2,Nettoyage vitres,Ponctuelle,2,2025-08-22,10:00,50.0,Réalisé
952,75,5,Nettoyage matelas,Mensuelle,2,2025-08-22,13:00,90.0,Réalisé
953,54,3,Nettoyage canapé,Trimestrielle,1,2025-08-22,08:00,49.0,Réalisé
954,315,4,Nettoyage tapis,Mensuelle,3,2025-08-22,09:00,87.0,Réalisé
955,21,1,Nettoyage voiture,Ponctuelle,5,2025-08-22,11:00,195.0,Réalisé
956,115,1,Nettoyage voiture,Ponctuelle,5,2025-08-22,12:00,195.0,Réalisé
957,96,3,Nettoyage canapé,Ponctuelle,5,2025-08-23,12:00,245.0,Réalisé
958,199,3,Nettoyage canapé,Trimestrielle,2,2025-08-23,16:00,98.0,Réalisé
959,135,4,Nettoyage tapis,Mensuelle,5,2025-08-23,20:00,145.0,Réalisé
960,277,2,Nettoyage vitres,Ponctuelle,4,2025-08-23,11:00,100.0,Réalisé
961,360,5,Nettoyage matelas,Mensuelle,1,2025-08-23,09:00,45.0,Réalisé
962,115,4,Nettoyage tapis,Ponctuelle,2,2025-08-26,16:00,58.0,Réalisé
963,255,3,Nettoyage canapé,Ponctuelle,1,2025-08-26,17:00,49.0,Réalisé
964,486,1,Nettoyage voiture,Ponctuelle,2,2025-08-27,08:00,78.0,Réalisé
965,392,1,Nettoyage voiture,Ponctuelle,2,2025-08-27,16:00,78.0,Annulé
966,276,5,Nettoyage matelas,Ponctuelle,1,2025-08-27,15:00,45.0,Réalisé
967,261,2,Nettoyage vitres,Mensuelle,1,2025-08-27,18:00,25.0,Annulé
968,162,1,Nettoyage voiture,Mensuelle,2,2025-08-27,19:00,78.0,Réalisé
969,301,5,Nettoyage matelas,Mensuelle,1,2025-08-27,10:00,45.0,Réalisé
970,374,5,Nettoyage matelas,Ponctuelle,2,2025-08-27,11:00,90.0,Réalisé
971,351,1,Nettoyage voiture,Mensuelle,1,2025-08-28,11:00,39.0,Réalisé
972,176,2,Nettoyage vitres,Ponctuelle,2,2025-08-28,19:00,50.0,Réalisé
973,130,2,Nettoyage vitres,Ponctuelle,1,2025-08-28,17:00,25.0,Réalisé
974,332,1,Nettoyage voiture,Ponctuelle,1,2025-08-28,10:00,39.0,Réalisé
975,11,2,Nettoyage vitres,Ponctuelle,3,2025-08-28,16:00,75.0,Réalisé
976,440,1,Nettoyage voiture,Ponctuelle,4,2025-08-29,18:00,156.0,Réalisé
977,275,1,Nettoyage voiture,Ponctuelle,2,2025-08-29,13:00,78.0,Réalisé
978,308,2,Nettoyage vitres,Trimestrielle,3,2025-08-29,09:00,75.0,Réalisé
979,396,1,Nettoyage voiture,Mensuelle,1,2025-08-29,10:00,39.0,Réalisé
980,99,3,Nettoyage canapé,Ponctuelle,1,2025-08-30,11:00,49.0,Réalisé
981,476,5,Nettoyage matelas,Trimestrielle,4,2025-08-30,16:00,180.0,Réalisé
982,343,5,Nettoyage matelas,Trimestrielle,3,2025-08-30,09:00,135.0,Réalisé
983,419,2,Nettoyage vitres,Ponctuelle,1,2025-08-30,18:00,25.0,Réalisé
984,150,1,Nettoyage voiture,Mensuelle,1,2025-09-02,08:00,39.0,Annulé
985,13,2,Nettoyage vitres,Ponctuelle,1,2025-09-02,15:00,25.0,Réalisé
986,255,2,Nettoyage vitres,Ponctuelle,1,2025-09-02,17:00,25.0,Annulé
987,271,4,Nettoyage tapis,Mensuelle,3,2025-09-02,09:00,87.0,Réalisé
988,383,1,Nettoyage voiture,Trimestrielle,1,2025-09-02,16:00,39.0,Annulé
989,274,3,Nettoyage canapé,Mensuelle,2,2025-09-02,13:00,98.0,Réalisé
990,235,3,Nettoyage canapé,Ponctuelle,1,2025-09-03,12:00,49.0,Annulé
991,105,5,Nettoyage matelas,Ponctuelle,2,2025-09-03,14:00,90.0,Réalisé
992,196,3,Nettoyage canapé,Ponctuelle,2,2025-09-03,11:00,98.0,Réalisé
993,124,3,Nettoyage canapé,Ponctuelle,4,2025-09-03,13:00,196.0,Réalisé
994,200,5,Nettoyage matelas,Ponctuelle,1,2025-09-03,08:00,45.0,Réalisé
995,73,2,Nettoyage vitres,Ponctuelle,3,2025-09-03,18:00,75.0,Réalisé
996,462,2,Nettoyage vitres,Ponctuelle,1,2025-09-04,14:00,25.0,Réalisé
997,355,4,Nettoyage tapis,Ponctuelle,1,2025-09-04,18:00,29.0,Réalisé
998,115,3,Nettoyage canapé,Ponctuelle,1,2025-09-04,17:00,49.0,Réalisé
999,35,1,Nettoyage voiture,Mensuelle,1,2025-09-04,12:00,39.0,Réalisé
1000,349,2,Nettoyage vitres,Ponctuelle,4,2025-09-04,11:00,100.0,Réalisé
1001,285,5,Nettoyage matelas,Trimestrielle,4,2025-09-05,19:00,180.0,Réalisé
1002,246,1,Nettoyage voiture,Ponctuelle,2,2025-09-05,14:00,78.0,Réalisé
1003,391,1,Nettoyage voiture,Ponctuelle,3,2025-09-05,12:00,117.0,Réalisé
1004,379,1,Nettoyage voiture,Ponctuelle,1,2025-09-05,16:00,39.0,Réalisé
1005,393,3,Nettoyage canapé,Trimestrielle,1,2025-09-05,17:00,49.0,Annulé
1006,485,5,Nettoyage matelas,Ponctuelle,1,2025-09-06,09:00,45.0,Réalisé
1007,337,1,Nettoyage voiture,Ponctuelle,1,2025-09-06,18:00,39.0,Réalisé
1008,309,1,Nettoyage voiture,Mensuelle,1,2025-09-06,20:00,39.0,Réalisé
1009,30,3,Nettoyage canapé,Trimestrielle,1,2025-09-06,11:00,49.0,Réalisé
1010,369,1,Nettoyage voiture,Ponctuelle,2,2025-09-06,14:00,78.0,Réalisé
1011,54,5,Nettoyage matelas,Ponctuelle,1,2025-09-06,15:00,45.0,Réalisé
1012,199,1,Nettoyage voiture,Ponctuelle,1,2025-09-06,17:00,39.0,Réalisé
1013,289,1,Nettoyage voiture,Ponctuelle,1,2025-09-06,10:00,39.0,Réalisé
1014,326,3,Nettoyage canapé,Ponctuelle,2,2025-09-09,08:00,98.0,Réalisé
1015,185,5,Nettoyage matelas,Ponctuelle,1,2025-09-09,18:00,45.0,Réalisé
1016,199,1,Nettoyage voiture,Trimestrielle,2,2025-09-09,15:00,78.0,Annulé
1017,413,5,Nettoyage matelas,Ponctuelle,1,2025-09-09,14:00,45.0,Réalisé
1018,167,2,Nettoyage vitres,Ponctuelle,1,2025-09-10,16:00,25.0,Réalisé
1019,365,1,Nettoyage voiture,Ponctuelle,2,2025-09-10,11:00,78.0,Réalisé
1020,317,1,Nettoyage voiture,Ponctuelle,3,2025-09-10,14:00,117.0,Réalisé
1021,192,3,Nettoyage canapé,Mensuelle,3,2025-09-10,10:00,147.0,Réalisé
1022,334,1,Nettoyage voiture,Ponctuelle,1,2025-09-10,13:00,39.0,Réalisé
1023,212,5,Nettoyage matelas,Mensuelle,4,2025-09-10,09:00,180.0,Réalisé
1024,197,1,Nettoyage voiture,Ponctuelle,2,2025-09-10,18:00,78.0,Annulé
1025,106,2,Nettoyage vitres,Ponctuelle,4,2025-09-10,15:00,100.0,Réalisé
1026,250,1,Nettoyage voiture,Mensuelle,2,2025-09-11,18:00,78.0,Réalisé
1027,449,5,Nettoyage matelas,Mensuelle,2,2025-09-11,10:00,90.0,Réalisé
1028,472,1,Nettoyage voiture,Ponctuelle,1,2025-09-11,12:00,39.0,Réalisé
1029,462,1,Nettoyage voiture,Ponctuelle,3,2025-09-11,19:00,117.0,Réalisé
1030,34,4,Nettoyage tapis,Ponctuelle,4,2025-09-11,14:00,116.0,Réalisé
1031,244,5,Nettoyage matelas,Mensuelle,2,2025-09-11,17:00,90.0,Réalisé
1032,82,1,Nettoyage voiture,Mensuelle,1,2025-09-11,09:00,39.0,Annulé
1033,451,5,Nettoyage matelas,Ponctuelle,1,2025-09-12,16:00,45.0,Réalisé
1034,353,2,Nettoyage vitres,Ponctuelle,1,2025-09-12,17:00,25.0,Annulé
1035,230,2,Nettoyage vitres,Ponctuelle,1,2025-09-12,14:00,25.0,Réalisé
1036,454,5,Nettoyage matelas,Ponctuelle,4,2025-09-12,10:00,180.0,Réalisé
1037,320,1,Nettoyage voiture,Ponctuelle,1,2025-09-12,15:00,39.0,Réalisé
1038,405,2,Nettoyage vitres,Trimestrielle,1,2025-09-12,13:00,25.0,Annulé
1039,406,1,Nettoyage voiture,Ponctuelle,2,2025-09-12,19:00,78.0,Annulé
1040,469,1,Nettoyage voiture,Ponctuelle,1,2025-09-13,10:00,39.0,Réalisé
1041,359,2,Nettoyage vitres,Ponctuelle,1,2025-09-13,14:00,25.0,Réalisé
1042,384,2,Nettoyage vitres,Ponctuelle,1,2025-09-13,18:00,25.0,Annulé
1043,17,3,Nettoyage canapé,Ponctuelle,2,2025-09-13,16:00,98.0,Réalisé
1044,10,5,Nettoyage matelas,Mensuelle,2,2025-09-13,09:00,90.0,Réalisé
1045,356,1,Nettoyage voiture,Ponctuelle,1,2025-09-13,13:00,39.0,Réalisé
1046,438,3,Nettoyage canapé,Mensuelle,1,2025-09-13,15:00,49.0,Annulé
1047,178,2,Nettoyage vitres,Ponctuelle,2,2025-09-13,12:00,50.0,Réalisé
1048,468,3,Nettoyage canapé,Ponctuelle,1,2025-09-13,20:00,49.0,Réalisé
1049,45,1,Nettoyage voiture,Ponctuelle,2,2025-09-16,13:00,78.0,Réalisé
1050,446,1,Nettoyage voiture,Mensuelle,1,2025-09-16,16:00,39.0,Annulé
1051,497,1,Nettoyage voiture,Trimestrielle,2,2025-09-16,09:00,78.0,Réalisé
1052,63,5,Nettoyage matelas,Ponctuelle,3,2025-09-16,08:00,135.0,Réalisé
1053,96,1,Nettoyage voiture,Trimestrielle,4,2025-09-16,10:00,156.0,Réalisé
1054,310,3,Nettoyage canapé,Trimestrielle,1,2025-09-17,09:00,49.0,Réalisé
1055,441,3,Nettoyage canapé,Ponctuelle,2,2025-09-17,08:00,98.0,Réalisé
1056,102,1,Nettoyage voiture,Ponctuelle,1,2025-09-17,14:00,39.0,Réalisé
1057,64,5,Nettoyage matelas,Ponctuelle,2,2025-09-17,11:00,90.0,Réalisé
1058,4,1,Nettoyage voiture,Ponctuelle,1,2025-09-18,13:00,39.0,Réalisé
1059,34,5,Nettoyage matelas,Mensuelle,1,2025-09-18,11:00,45.0,Réalisé
1060,387,3,Nettoyage canapé,Ponctuelle,4,2025-09-18,10:00,196.0,Réalisé
1061,7,1,Nettoyage voiture,Mensuelle,3,2025-09-18,14:00,117.0,Annulé
1062,469,3,Nettoyage canapé,Mensuelle,1,2025-09-18,12:00,49.0,Réalisé
1063,135,3,Nettoyage canapé,Ponctuelle,2,2025-09-18,15:00,98.0,Réalisé
1064,190,2,Nettoyage vitres,Mensuelle,1,2025-09-18,18:00,25.0,Réalisé
1065,484,5,Nettoyage matelas,Mensuelle,1,2025-09-19,15:00,45.0,Annulé
1066,73,3,Nettoyage canapé,Ponctuelle,4,2025-09-19,13:00,196.0,Réalisé
1067,404,2,Nettoyage vitres,Mensuelle,4,2025-09-19,16:00,100.0,Réalisé
1068,8,5,Nettoyage matelas,Ponctuelle,2,2025-09-19,11:00,90.0,Réalisé
1069,485,4,Nettoyage tapis,Ponctuelle,4,2025-09-19,17:00,116.0,Réalisé
1070,173,1,Nettoyage voiture,Ponctuelle,1,2025-09-19,12:00,39.0,Réalisé
1071,438,3,Nettoyage canapé,Mensuelle,1,2025-09-19,09:00,49.0,Réalisé
1072,73,5,Nettoyage matelas,Ponctuelle,2,2025-09-20,20:00,90.0,Réalisé
1073,7,5,Nettoyage matelas,Ponctuelle,3,2025-09-20,16:00,135.0,Annulé
1074,317,3,Nettoyage canapé,Ponctuelle,1,2025-09-20,15:00,49.0,Réalisé
1075,372,1,Nettoyage voiture,Ponctuelle,1,2025-09-20,18:00,39.0,Réalisé
1076,243,3,Nettoyage canapé,Ponctuelle,1,2025-09-20,11:00,49.0,Réalisé
1077,168,2,Nettoyage vitres,Ponctuelle,1,2025-09-20,12:00,25.0,Réalisé
1078,462,5,Nettoyage matelas,Ponctuelle,4,2025-09-20,14:00,180.0,Annulé
1079,170,4,Nettoyage tapis,Ponctuelle,2,2025-09-20,09:00,58.0,Réalisé
1080,320,3,Nettoyage canapé,Mensuelle,1,2025-09-23,10:00,49.0,Réalisé
1081,485,3,Nettoyage canapé,Trimestrielle,1,2025-09-23,13:00,49.0,Annulé
1082,406,1,Nettoyage voiture,Mensuelle,1,2025-09-23,17:00,39.0,Réalisé
1083,243,4,Nettoyage tapis,Mensuelle,1,2025-09-23,11:00,29.0,Réalisé
1084,248,3,Nettoyage canapé,Mensuelle,1,2025-09-23,16:00,49.0,Réalisé
1085,161,4,Nettoyage tapis,Ponctuelle,4,2025-09-23,14:00,116.0,Réalisé
1086,491,3,Nettoyage canapé,Ponctuelle,3,2025-09-23,09:00,147.0,Annulé
1087,454,3,Nettoyage canapé,Ponctuelle,1,2025-09-23,15:00,49.0,Réalisé
1088,76,1,Nettoyage voiture,Trimestrielle,1,2025-09-24,14:00,39.0,Réalisé
1089,161,2,Nettoyage vitres,Ponctuelle,1,2025-09-24,19:00,25.0,Réalisé
1090,233,1,Nettoyage voiture,Mensuelle,1,2025-09-24,08:00,39.0,Réalisé
1091,27,3,Nettoyage canapé,Ponctuelle,1,2025-09-24,12:00,49.0,Réalisé
1092,369,3,Nettoyage canapé,Ponctuelle,1,2025-09-24,16:00,49.0,Réalisé
1093,92,1,Nettoyage voiture,Ponctuelle,1,2025-09-24,09:00,39.0,Réalisé
1094,366,1,Nettoyage voiture,Ponctuelle,1,2025-09-25,08:00,39.0,Réalisé
1095,212,4,Nettoyage tapis,Ponctuelle,5,2025-09-25,18:00,145.0,Réalisé
1096,214,1,Nettoyage voiture,Ponctuelle,1,2025-09-25,12:00,39.0,Réalisé
1097,417,2,Nettoyage vitres,Mensuelle,1,2025-09-25,13:00,25.0,Réalisé
1098,117,1,Nettoyage voiture,Mensuelle,3,2025-09-25,19:00,117.0,Réalisé
1099,10,2,Nettoyage vitres,Ponctuelle,3,2025-09-26,08:00,75.0,Réalisé
1100,213,1,Nettoyage voiture,Mensuelle,1,2025-09-26,18:00,39.0,Réalisé
1101,299,1,Nettoyage voiture,Ponctuelle,2,2025-09-26,11:00,78.0,Réalisé
1102,261,2,Nettoyage vitres,Trimestrielle,1,2025-09-26,15:00,25.0,Réalisé
1103,469,1,Nettoyage voiture,Ponctuelle,1,2025-09-26,19:00,39.0,Réalisé
1104,62,2,Nettoyage vitres,Ponctuelle,1,2025-09-27,18:00,25.0,Réalisé
1105,344,3,Nettoyage canapé,Trimestrielle,1,2025-09-27,13:00,49.0,Réalisé
1106,412,2,Nettoyage vitres,Ponctuelle,1,2025-09-27,19:00,25.0,Réalisé
1107,377,5,Nettoyage matelas,Mensuelle,1,2025-09-27,17:00,45.0,Réalisé
1108,419,5,Nettoyage matelas,Trimestrielle,2,2025-09-27,14:00,90.0,Réalisé
1109,456,3,Nettoyage canapé,Ponctuelle,2,2025-09-27,20:00,98.0,Réalisé
1110,288,3,Nettoyage canapé,Ponctuelle,1,2025-09-30,12:00,49.0,Réalisé
1111,40,4,Nettoyage tapis,Trimestrielle,2,2025-09-30,08:00,58.0,Réalisé
1112,439,5,Nettoyage matelas,Ponctuelle,3,2025-09-30,11:00,135.0,Réalisé
1113,374,1,Nettoyage voiture,Ponctuelle,1,2025-09-30,10:00,39.0,Réalisé
1114,98,1,Nettoyage voiture,Ponctuelle,1,2025-09-30,13:00,39.0,Annulé
1115,335,4,Nettoyage tapis,Ponctuelle,1,2025-09-30,09:00,29.0,Réalisé
1116,446,1,Nettoyage voiture,Ponctuelle,1,2025-10-01,08:00,39.0,Réalisé
1117,289,3,Nettoyage canapé,Ponctuelle,1,2025-10-01,09:00,49.0,Réalisé
1118,348,4,Nettoyage tapis,Ponctuelle,1,2025-10-01,12:00,29.0,Réalisé
1119,90,1,Nettoyage voiture,Ponctuelle,1,2025-10-01,10:00,39.0,Annulé
1120,395,3,Nettoyage canapé,Ponctuelle,1,2025-10-01,17:00,49.0,Réalisé
1121,137,4,Nettoyage tapis,Ponctuelle,2,2025-10-01,11:00,58.0,Réalisé
1122,230,1,Nettoyage voiture,Ponctuelle,3,2025-10-01,18:00,117.0,Réalisé
1123,439,5,Nettoyage matelas,Ponctuelle,1,2025-10-01,19:00,45.0,Réalisé
1124,277,2,Nettoyage vitres,Mensuelle,4,2025-10-02,11:00,100.0,Réalisé
1125,206,4,Nettoyage tapis,Ponctuelle,1,2025-10-02,08:00,29.0,Réalisé
1126,345,5,Nettoyage matelas,Ponctuelle,3,2025-10-02,12:00,135.0,Réalisé
1127,222,3,Nettoyage canapé,Ponctuelle,2,2025-10-02,13:00,98.0,Réalisé
1128,331,1,Nettoyage voiture,Trimestrielle,1,2025-10-02,09:00,39.0,Réalisé
1129,22,4,Nettoyage tapis,Ponctuelle,3,2025-10-02,17:00,87.0,Réalisé
1130,175,5,Nettoyage matelas,Ponctuelle,5,2025-10-02,10:00,225.0,Réalisé
1131,72,5,Nettoyage matelas,Mensuelle,1,2025-10-02,19:00,45.0,Annulé
1132,379,1,Nettoyage voiture,Trimestrielle,2,2025-10-03,11:00,78.0,Réalisé
1133,375,4,Nettoyage tapis,Ponctuelle,1,2025-10-03,14:00,29.0,Réalisé
1134,420,2,Nettoyage vitres,Ponctuelle,4,2025-10-03,09:00,100.0,Réalisé
1135,55,3,Nettoyage canapé,Mensuelle,2,2025-10-03,18:00,98.0,Réalisé
1136,386,3,Nettoyage canapé,Mensuelle,1,2025-10-03,17:00,49.0,Réalisé
1137,56,1,Nettoyage voiture,Ponctuelle,3,2025-10-03,12:00,117.0,Réalisé
1138,398,1,Nettoyage voiture,Ponctuelle,1,2025-10-04,13:00,39.0,Réalisé
1139,484,1,Nettoyage voiture,Ponctuelle,1,2025-10-04,12:00,39.0,Réalisé
1140,199,2,Nettoyage vitres,Ponctuelle,2,2025-10-04,15:00,50.0,Réalisé
1141,326,2,Nettoyage vitres,Trimestrielle,2,2025-10-04,20:00,50.0,Réalisé
1142,164,1,Nettoyage voiture,Ponctuelle,1,2025-10-04,19:00,39.0,Réalisé
1143,386,1,Nettoyage voiture,Mensuelle,1,2025-10-04,17:00,39.0,Réalisé
1144,180,1,Nettoyage voiture,Ponctuelle,2,2025-10-04,14:00,78.0,Annulé
1145,493,3,Nettoyage canapé,Ponctuelle,5,2025-10-04,09:00,245.0,Réalisé
1146,43,5,Nettoyage matelas,Ponctuelle,1,2025-10-04,10:00,45.0,Réalisé
1147,195,5,Nettoyage matelas,Ponctuelle,2,2025-10-04,18:00,90.0,Réalisé
1148,159,1,Nettoyage voiture,Ponctuelle,5,2025-10-04,11:00,195.0,Réalisé
1149,290,1,Nettoyage voiture,Ponctuelle,1,2025-10-07,19:00,39.0,Réalisé
1150,300,5,Nettoyage matelas,Ponctuelle,2,2025-10-07,15:00,90.0,Réalisé
1151,438,3,Nettoyage canapé,Ponctuelle,1,2025-10-07,11:00,49.0,Réalisé
1152,80,1,Nettoyage voiture,Ponctuelle,1,2025-10-07,14:00,39.0,Annulé
1153,199,1,Nettoyage voiture,Ponctuelle,1,2025-10-07,09:00,39.0,Réalisé
1154,85,4,Nettoyage tapis,Ponctuelle,4,2025-10-08,14:00,116.0,Réalisé
1155,225,4,Nettoyage tapis,Ponctuelle,4,2025-10-08,08:00,116.0,Réalisé
1156,460,4,Nettoyage tapis,Mensuelle,1,2025-10-08,12:00,29.0,Réalisé
1157,143,3,Nettoyage canapé,Ponctuelle,1,2025-10-08,10:00,49.0,Réalisé
1158,450,4,Nettoyage tapis,Ponctuelle,1,2025-10-08,11:00,29.0,Annulé
1159,465,2,Nettoyage vitres,Trimestrielle,1,2025-10-08,16:00,25.0,Annulé
1160,96,1,Nettoyage voiture,Ponctuelle,1,2025-10-08,13:00,39.0,Réalisé
1161,135,2,Nettoyage vitres,Ponctuelle,5,2025-10-08,17:00,125.0,Réalisé
1162,31,1,Nettoyage voiture,Ponctuelle,2,2025-10-09,18:00,78.0,Réalisé
1163,272,1,Nettoyage voiture,Ponctuelle,2,2025-10-09,10:00,78.0,Réalisé
1164,441,5,Nettoyage matelas,Trimestrielle,1,2025-10-09,17:00,45.0,Réalisé
1165,245,5,Nettoyage matelas,Mensuelle,1,2025-10-10,15:00,45.0,Réalisé
1166,386,5,Nettoyage matelas,Ponctuelle,2,2025-10-10,19:00,90.0,Réalisé
1167,209,3,Nettoyage canapé,Mensuelle,4,2025-10-10,11:00,196.0,Réalisé
1168,15,2,Nettoyage vitres,Mensuelle,3,2025-10-10,09:00,75.0,Réalisé
1169,429,4,Nettoyage tapis,Ponctuelle,1,2025-10-10,10:00,29.0,Réalisé
1170,405,4,Nettoyage tapis,Ponctuelle,1,2025-10-10,17:00,29.0,Réalisé
1171,124,2,Nettoyage vitres,Ponctuelle,3,2025-10-10,12:00,75.0,Réalisé
1172,144,4,Nettoyage tapis,Ponctuelle,1,2025-10-11,13:00,29.0,Réalisé
1173,275,4,Nettoyage tapis,Ponctuelle,4,2025-10-11,16:00,116.0,Réalisé
1174,250,5,Nettoyage matelas,Ponctuelle,3,2025-10-11,10:00,135.0,Réalisé
1175,473,5,Nettoyage matelas,Mensuelle,2,2025-10-11,15:00,90.0,Réalisé
1176,173,3,Nettoyage canapé,Ponctuelle,3,2025-10-11,09:00,147.0,Réalisé
1177,324,3,Nettoyage canapé,Ponctuelle,1,2025-10-11,12:00,49.0,Réalisé
1178,305,3,Nettoyage canapé,Mensuelle,4,2025-10-11,19:00,196.0,Réalisé
1179,290,2,Nettoyage vitres,Trimestrielle,4,2025-10-11,20:00,100.0,Réalisé
1180,347,5,Nettoyage matelas,Ponctuelle,1,2025-10-11,14:00,45.0,Réalisé
1181,394,1,Nettoyage voiture,Ponctuelle,1,2025-10-11,11:00,39.0,Réalisé
1182,98,4,Nettoyage tapis,Mensuelle,3,2025-10-11,17:00,87.0,Réalisé
1183,126,1,Nettoyage voiture,Ponctuelle,2,2025-10-14,13:00,78.0,Réalisé
1184,175,4,Nettoyage tapis,Ponctuelle,4,2025-10-14,11:00,116.0,Réalisé
1185,417,3,Nettoyage canapé,Trimestrielle,1,2025-10-14,15:00,49.0,Réalisé
1186,131,2,Nettoyage vitres,Mensuelle,1,2025-10-14,16:00,25.0,Annulé
1187,142,3,Nettoyage canapé,Ponctuelle,5,2025-10-14,10:00,245.0,Réalisé
1188,186,2,Nettoyage vitres,Ponctuelle,1,2025-10-15,14:00,25.0,Réalisé
